age,class,coninc,degree,educ,fechld,gunlaw,happy,satfin,sex,sibs,tvhours,wrkfull,healthre,female,maritals,healthy,vistzoo
31,working class,39930,lt high school,10,strongly disagree,favor,very happy,not at all sat,female,4,3,1,4,1,1,1,0
53,upper class,163843.84698,graduate,20,IAP,favor,very happy,satisfied,female,5,IAP,1,4,1,1,1,
53,middle class,IAP,bachelor,16,IAP,favor,pretty happy,satisfied,female,2,IAP,0,4,1,1,1,
59,middle class,163843.84698,graduate,18,agree,favor,pretty happy,satisfied,male,3,2,1,3,0,1,1,1
47,middle class,163843.84698,graduate,18,agree,favor,pretty happy,more or less,male,1,1,1,3,0,1,1,4
52,working class,39930,lt high school,10,disagree,favor,not too happy,more or less,male,6,3,1,1,0,1,0,1
26,working class,49005,lt high school,11,IAP,favor,pretty happy,more or less,female,4,IAP,1,3,1,0,1,
25,working class,23595,high school,11,IAP,favor,not too happy,more or less,female,1,IAP,0,2,1,0,0,
44,working class,49005,lt high school,6,IAP,favor,very happy,more or less,male,6,IAP,1,4,0,1,1,
29,working class,32670,high school,13,IAP,oppose,pretty happy,satisfied,male,1,IAP,1,4,0,0,1,
61,middle class,IAP,high school,13,disagree,oppose,very happy,not at all sat,male,2,4,0,3,0,1,1,0
66,working class,72600,high school,14,disagree,oppose,pretty happy,more or less,male,3,3,0,3,0,0,1,0
26,middle class,11797.5,bachelor,16,strongly agree,oppose,pretty happy,satisfied,male,3,0,1,4,0,0,1,0
29,middle class,59895,bachelor,16,IAP,favor,very happy,more or less,female,1,IAP,1,4,1,0,1,
30,middle class,23595,bachelor,20,IAP,favor,very happy,more or less,male,1,IAP,0,4,0,0,1,
56,working class,19965,high school,12,IAP,favor,pretty happy,not at all sat,male,6,IAP,0,2,0,1,0,
28,working class,49005,high school,12,agree,favor,pretty happy,more or less,male,6,8,1,3,0,0,1,0
65,middle class,39930,high school,12,agree,favor,pretty happy,more or less,male,7,6,0,1,0,0,0,0
49,upper class,163843.84698,bachelor,16,strongly agree,favor,very happy,satisfied,male,2,1,1,4,0,1,1,1
30,lower class,19965,high school,14,agree,favor,pretty happy,more or less,female,2,6,0,2,1,1,0,2
67,middle class,59895,high school,12,IAP,favor,pretty happy,satisfied,male,3,IAP,1,2,0,1,0,
65,middle class,19965,graduate,17,disagree,favor,pretty happy,satisfied,male,2,0,0,3,0,0,1,0
63,lower class,8167.5,high school,12,IAP,favor,not too happy,more or less,female,4,IAP,0,4,1,0,1,
34,upper class,163843.84698,graduate,17,strongly agree,favor,very happy,more or less,female,1,1,1,3,1,1,1,2
37,middle class,163843.84698,bachelor,16,IAP,favor,very happy,more or less,female,4,IAP,1,4,1,1,1,
81,middle class,IAP,high school,12,strongly disagree,favor,very happy,satisfied,male,3,5,0,3,0,1,1,0
58,middle class,163843.84698,graduate,20,IAP,favor,pretty happy,not at all sat,female,3,IAP,1,4,1,1,1,
37,middle class,163843.84698,graduate,20,IAP,favor,pretty happy,not at all sat,female,2,IAP,1,4,1,0,1,
31,middle class,49005,bachelor,19,IAP,oppose,very happy,satisfied,male,1,IAP,1,4,0,0,1,
57,middle class,101640,graduate,18,agree,favor,pretty happy,more or less,female,6,2,1,3,1,0,1,0
59,middle class,163843.84698,graduate,20,IAP,favor,pretty happy,satisfied,female,1,IAP,1,4,1,1,1,
59,upper class,163843.84698,bachelor,16,strongly agree,favor,pretty happy,satisfied,male,2,4,1,3,0,1,1,1
59,middle class,163843.84698,graduate,18,IAP,favor,pretty happy,satisfied,female,7,IAP,1,4,1,1,1,
29,working class,32670,high school,13,agree,favor,pretty happy,more or less,male,2,2,1,3,0,0,1,1
28,working class,87120,graduate,16,IAP,favor,very happy,more or less,male,2,IAP,1,3,0,1,1,
71,working class,23595,lt high school,9,agree,favor,pretty happy,not at all sat,female,4,8,0,1,1,0,0,0
61,lower class,32670,high school,12,agree,favor,pretty happy,not at all sat,female,6,5,0,3,1,0,1,1
34,middle class,8167.5,graduate,19,IAP,favor,pretty happy,more or less,female,1,IAP,1,3,1,0,1,
48,working class,6534,high school,14,strongly agree,favor,not too happy,not at all sat,male,2,1,0,3,0,0,1,0
27,middle class,32670,bachelor,16,IAP,favor,pretty happy,satisfied,male,2,IAP,1,4,0,0,1,
26,working class,59895,bachelor,16,IAP,oppose,very happy,more or less,female,1,IAP,1,3,1,0,1,
31,working class,23595,high school,12,agree,oppose,pretty happy,more or less,female,3,2,1,3,1,1,1,1
44,middle class,116160,graduate,18,IAP,favor,pretty happy,not at all sat,female,4,IAP,0,3,1,1,1,
73,middle class,87120,graduate,20,agree,favor,pretty happy,satisfied,male,1,2,1,3,0,0,1,0
37,working class,163843.84698,high school,12,IAP,oppose,pretty happy,satisfied,male,1,IAP,1,3,0,1,1,
82,middle class,59895,junior college,14,IAP,favor,pretty happy,more or less,female,4,IAP,0,2,1,0,0,
29,working class,32670,high school,12,IAP,favor,very happy,satisfied,male,3,IAP,1,3,0,0,1,
32,working class,13612.5,graduate,20,IAP,favor,not too happy,not at all sat,male,0,IAP,0,3,0,0,1,
50,working class,23595,high school,12,agree,favor,very happy,more or less,male,8,2,1,3,0,0,1,0
34,middle class,59895,high school,13,strongly agree,favor,very happy,more or less,male,2,2,1,4,0,1,1,1
58,working class,72600,high school,12,IAP,favor,very happy,more or less,female,3,IAP,0,3,1,1,1,
58,working class,39930,high school,13,disagree,oppose,pretty happy,more or less,female,8,2,1,2,1,0,0,2
22,middle class,23595,junior college,15,IAP,favor,not too happy,not at all sat,male,2,IAP,0,2,0,0,0,
24,lower class,13612.5,high school,14,IAP,oppose,pretty happy,more or less,female,4,IAP,0,3,1,0,1,
32,lower class,IAP,high school,12,IAP,oppose,pretty happy,not at all sat,female,2,IAP,0,2,1,0,0,
20,working class,72600,high school,12,disagree,oppose,very happy,more or less,male,4,2,1,3,0,0,1,1
54,middle class,87120,bachelor,16,IAP,favor,pretty happy,more or less,female,1,IAP,1,4,1,1,1,
55,middle class,163843.84698,bachelor,16,strongly agree,favor,very happy,satisfied,female,1,1,1,2,1,1,0,2
42,working class,87120,bachelor,16,IAP,favor,pretty happy,more or less,female,2,IAP,1,2,1,0,0,
68,working class,39930,bachelor,18,agree,favor,very happy,satisfied,female,2,3,0,4,1,1,1,0
59,working class,87120,junior college,14,IAP,favor,very happy,more or less,female,2,IAP,0,3,1,1,1,
32,working class,72600,high school,12,strongly agree,oppose,pretty happy,satisfied,male,1,0,1,3,0,0,1,0
51,middle class,116160,high school,13,IAP,favor,pretty happy,satisfied,male,4,IAP,1,3,0,0,1,
34,middle class,59895,graduate,19,agree,favor,very happy,more or less,female,2,2,1,4,1,1,1,0
24,working class,13612.5,high school,15,IAP,oppose,not too happy,satisfied,male,3,IAP,0,3,0,0,1,
45,working class,49005,junior college,17,strongly agree,favor,pretty happy,not at all sat,female,1,3,0,3,1,1,1,1
58,middle class,72600,high school,13,agree,favor,pretty happy,satisfied,male,2,3,1,1,0,1,0,0
47,working class,87120,graduate,20,strongly agree,favor,very happy,not at all sat,female,1,0,1,4,1,1,1,0
50,upper class,163843.84698,graduate,18,strongly agree,favor,very happy,satisfied,male,1,1,1,3,0,1,1,3
33,upper class,163843.84698,graduate,16,strongly agree,favor,pretty happy,more or less,female,1,2,1,3,1,1,1,9
23,working class,23595,high school,14,disagree,favor,pretty happy,not at all sat,female,1,2,0,4,1,0,1,0
33,middle class,163843.84698,bachelor,18,IAP,favor,pretty happy,satisfied,male,0,IAP,1,2,0,1,0,
51,middle class,87120,bachelor,16,agree,favor,not too happy,more or less,female,3,2,0,3,1,1,1,0
52,middle class,101640,bachelor,16,strongly agree,favor,pretty happy,not at all sat,female,4,2,1,4,1,0,1,1
69,upper class,163843.84698,graduate,20,IAP,favor,very happy,satisfied,male,3,IAP,1,4,0,1,1,
74,middle class,87120,bachelor,17,IAP,favor,pretty happy,more or less,female,1,IAP,0,3,1,0,1,
76,middle class,72600,graduate,17,agree,favor,pretty happy,satisfied,female,0,0,0,2,1,0,0,0
47,working class,49005,lt high school,6,IAP,favor,pretty happy,not at all sat,male,5,IAP,1,2,0,1,0,
31,lower class,23595,high school,12,IAP,favor,pretty happy,satisfied,female,0,IAP,0,3,1,1,1,
87,working class,IAP,lt high school,12,disagree,favor,pretty happy,satisfied,female,5,8,0,3,1,0,1,0
58,middle class,IAP,bachelor,18,IAP,favor,pretty happy,more or less,female,4,IAP,1,3,1,1,1,
27,middle class,15427.5,graduate,20,IAP,DK,not too happy,satisfied,female,2,IAP,1,3,1,0,1,
32,working class,49005,high school,13,IAP,favor,pretty happy,more or less,female,2,IAP,1,2,1,0,0,
24,working class,101640,high school,12,disagree,oppose,pretty happy,more or less,male,2,1,1,4,0,0,1,0
19,working class,19965,high school,12,IAP,favor,not too happy,satisfied,female,2,IAP,1,4,1,0,1,
41,lower class,1452,lt high school,7,IAP,oppose,not too happy,more or less,male,1,IAP,0,3,0,0,1,
33,middle class,101640,graduate,16,IAP,favor,pretty happy,more or less,male,2,IAP,1,3,0,0,1,
48,middle class,49005,high school,10,strongly disagree,favor,pretty happy,more or less,male,1,1,1,2,0,1,0,1
47,working class,87120,high school,12,strongly agree,favor,pretty happy,more or less,female,7,2,1,3,1,0,1,0
72,middle class,72600,high school,15,strongly agree,favor,not too happy,not at all sat,female,2,3,0,3,1,0,1,1
60,middle class,101640,graduate,19,IAP,oppose,pretty happy,satisfied,female,3,IAP,0,4,1,1,1,
45,working class,5445,lt high school,6,IAP,oppose,pretty happy,satisfied,female,11,IAP,0,3,1,1,1,
70,middle class,IAP,graduate,20,IAP,favor,not too happy,satisfied,female,1,IAP,0,2,1,0,0,
79,working class,IAP,high school,12,agree,favor,very happy,satisfied,female,3,3,0,4,1,1,1,0
37,middle class,27225,high school,14,IAP,favor,not too happy,not at all sat,female,3,IAP,1,3,1,0,1,
39,middle class,49005,bachelor,17,IAP,favor,very happy,more or less,female,2,IAP,0,4,1,1,1,
57,working class,32670,high school,12,agree,favor,pretty happy,not at all sat,female,1,6,0,2,1,1,0,0
55,working class,49005,high school,15,IAP,oppose,very happy,more or less,female,8,IAP,1,4,1,0,1,
28,working class,39930,high school,14,disagree,favor,very happy,not at all sat,male,4,2,1,3,0,0,1,1
64,working class,32670,lt high school,9,IAP,favor,pretty happy,not at all sat,female,3,IAP,0,2,1,1,0,
63,working class,72600,bachelor,16,agree,oppose,very happy,more or less,male,1,10,0,3,0,1,1,1
47,middle class,59895,bachelor,16,agree,favor,pretty happy,satisfied,female,4,1,1,3,1,0,1,0
38,working class,72600,high school,14,IAP,favor,not too happy,not at all sat,male,4,IAP,0,2,0,0,0,
49,middle class,116160,graduate,18,IAP,oppose,pretty happy,more or less,female,3,IAP,0,3,1,1,1,
74,working class,11797.5,high school,12,IAP,favor,not too happy,not at all sat,female,2,IAP,0,1,1,0,0,
34,working class,49005,bachelor,16,strongly agree,oppose,very happy,satisfied,male,2,0,0,4,0,0,1,0
42,middle class,59895,high school,12,IAP,favor,pretty happy,more or less,male,0,IAP,0,2,0,1,0,
46,middle class,27225,lt high school,12,strongly agree,favor,pretty happy,more or less,female,4,5,1,4,1,0,1,1
51,middle class,363,high school,14,IAP,oppose,not too happy,not at all sat,male,11,IAP,0,3,0,0,1,
54,middle class,32670,lt high school,7,IAP,favor,pretty happy,not at all sat,female,2,IAP,0,2,1,0,0,
53,working class,59895,high school,12,strongly disagree,oppose,not too happy,not at all sat,male,9,0,0,2,0,1,0,0
36,middle class,72600,bachelor,17,agree,favor,pretty happy,not at all sat,male,4,1,1,4,0,0,1,1
76,middle class,6534,bachelor,15,disagree,oppose,very happy,satisfied,male,2,4,0,2,0,0,0,1
33,middle class,59895,junior college,14,IAP,oppose,pretty happy,more or less,female,4,IAP,0,3,1,1,1,
69,upper class,19965,graduate,20,strongly agree,favor,pretty happy,more or less,female,0,5,0,3,1,0,1,0
32,middle class,116160,high school,13,agree,favor,very happy,not at all sat,male,3,1,1,2,0,0,0,1
48,working class,59895,high school,13,IAP,oppose,pretty happy,more or less,female,1,IAP,0,2,1,1,0,
72,middle class,59895,graduate,20,IAP,favor,pretty happy,satisfied,female,1,IAP,0,4,1,0,1,
85,middle class,IAP,high school,12,strongly agree,favor,pretty happy,satisfied,female,1,4,0,3,1,0,1,0
68,middle class,39930,high school,13,strongly agree,oppose,very happy,satisfied,female,3,0,0,4,1,0,1,0
75,working class,IAP,junior college,14,IAP,favor,pretty happy,more or less,female,2,IAP,0,3,1,0,1,
52,working class,101640,high school,12,disagree,oppose,pretty happy,more or less,male,5,1,1,3,0,1,1,1
80,working class,17242.5,high school,12,IAP,favor,not too happy,more or less,female,6,IAP,0,3,1,0,1,
67,middle class,2541,high school,13,IAP,oppose,very happy,satisfied,male,2,IAP,0,3,0,1,1,
31,working class,39930,high school,13,agree,oppose,pretty happy,not at all sat,female,8,4,0,3,1,0,1,0
47,middle class,163843.84698,graduate,20,strongly agree,favor,pretty happy,more or less,female,2,4,1,2,1,1,0,0
33,working class,IAP,high school,12,strongly agree,DK,very happy,not at all sat,female,8,1,0,4,1,1,1,0
53,working class,8167.5,lt high school,11,strongly agree,favor,very happy,satisfied,female,6,3,0,2,1,0,0,1
47,working class,4719,high school,12,IAP,oppose,pretty happy,not at all sat,female,10,IAP,0,2,1,0,0,
57,middle class,72600,high school,12,IAP,oppose,not too happy,more or less,male,2,IAP,0,1,0,1,0,
58,middle class,163843.84698,graduate,18,IAP,oppose,very happy,satisfied,female,2,IAP,1,3,1,1,1,
55,middle class,101640,junior college,14,strongly agree,favor,very happy,more or less,female,6,1,0,3,1,1,1,0
62,middle class,72600,graduate,20,strongly agree,favor,pretty happy,more or less,female,5,2,1,3,1,0,1,0
26,working class,39930,high school,14,IAP,oppose,pretty happy,more or less,female,2,IAP,0,3,1,1,1,
73,lower class,IAP,lt high school,10,disagree,oppose,not too happy,satisfied,female,4,5,0,1,1,1,0,0
57,working class,23595,high school,12,IAP,favor,pretty happy,more or less,female,11,IAP,1,3,1,0,1,
48,middle class,87120,bachelor,16,IAP,favor,pretty happy,not at all sat,female,1,IAP,0,3,1,1,1,
58,middle class,101640,bachelor,16,agree,favor,pretty happy,more or less,female,5,2,0,3,1,1,1,0
79,middle class,23595,graduate,20,strongly agree,favor,pretty happy,more or less,female,2,2,0,4,1,0,1,0
55,middle class,IAP,bachelor,16,IAP,oppose,not too happy,more or less,male,2,IAP,1,3,0,1,1,
54,middle class,116160,high school,16,IAP,favor,pretty happy,not at all sat,female,3,IAP,0,4,1,1,1,
52,middle class,163843.84698,junior college,14,agree,favor,very happy,satisfied,female,0,0,0,4,1,1,1,0
80,working class,32670,junior college,14,disagree,favor,very happy,more or less,female,3,5,0,3,1,0,1,0
69,working class,59895,high school,12,IAP,oppose,very happy,satisfied,female,2,IAP,1,4,1,1,1,
49,middle class,116160,graduate,17,agree,favor,pretty happy,more or less,female,4,2,1,4,1,1,1,1
75,middle class,72600,bachelor,16,IAP,favor,very happy,more or less,male,3,IAP,0,2,0,1,0,
51,middle class,116160,graduate,18,IAP,favor,pretty happy,satisfied,female,3,IAP,0,3,1,1,1,
34,working class,101640,bachelor,16,agree,favor,pretty happy,satisfied,male,3,2,1,4,0,1,1,0
29,working class,IAP,bachelor,16,strongly agree,favor,not too happy,more or less,female,2,4,0,2,1,1,0,1
44,middle class,5445,lt high school,9,IAP,favor,pretty happy,not at all sat,female,0,IAP,0,1,1,0,0,
54,middle class,163843.84698,graduate,19,strongly agree,favor,very happy,satisfied,male,1,2,1,4,0,1,1,1
48,middle class,59895,high school,15,IAP,favor,pretty happy,not at all sat,female,4,IAP,0,4,1,1,1,
33,working class,5445,bachelor,19,strongly agree,oppose,pretty happy,satisfied,male,1,0,0,4,0,0,1,0
31,working class,IAP,high school,13,agree,favor,not too happy,not at all sat,female,1,2,0,1,1,0,0,0
78,upper class,9982.5,high school,13,agree,favor,pretty happy,not at all sat,female,7,0,0,4,1,0,1,0
47,working class,6534,high school,12,IAP,favor,pretty happy,more or less,male,2,IAP,0,4,0,0,1,
58,middle class,8167.5,high school,12,IAP,favor,very happy,more or less,male,5,IAP,0,4,0,0,1,
49,middle class,72600,bachelor,16,strongly agree,favor,very happy,not at all sat,female,5,1,1,3,1,0,1,0
83,middle class,IAP,high school,12,IAP,favor,pretty happy,more or less,female,9,IAP,0,3,1,0,1,
23,working class,2541,high school,13,IAP,oppose,not too happy,more or less,male,1,IAP,0,2,0,0,0,
79,middle class,19965,bachelor,16,IAP,favor,pretty happy,more or less,female,8,IAP,0,3,1,1,1,
61,middle class,87120,high school,12,disagree,favor,very happy,more or less,female,2,2,1,3,1,1,1,1
40,working class,49005,high school,13,IAP,favor,very happy,not at all sat,male,1,IAP,1,1,0,1,0,
57,working class,39930,high school,12,strongly agree,favor,pretty happy,more or less,female,0,5,0,2,1,1,0,0
27,working class,23595,high school,12,IAP,favor,not too happy,more or less,male,0,IAP,1,2,0,0,0,
74,working class,9982.5,high school,12,strongly agree,oppose,pretty happy,more or less,female,8,6,0,2,1,1,0,0
57,middle class,32670,high school,12,strongly agree,favor,very happy,satisfied,female,4,2,1,3,1,0,1,1
27,working class,23595,high school,14,IAP,favor,pretty happy,not at all sat,female,1,IAP,0,2,1,0,0,
33,middle class,27225,high school,11,strongly agree,favor,pretty happy,not at all sat,female,4,4,1,1,1,0,0,1
39,middle class,101640,graduate,18,IAP,favor,very happy,more or less,male,1,IAP,1,3,0,1,1,
34,working class,3993,graduate,18,agree,favor,pretty happy,more or less,male,1,2,1,3,0,0,1,0
28,lower class,59895,high school,15,IAP,oppose,pretty happy,not at all sat,male,4,IAP,1,3,0,0,1,
30,working class,59895,high school,14,IAP,favor,very happy,more or less,male,4,IAP,1,4,0,1,1,
68,lower class,27225,high school,12,IAP,favor,pretty happy,more or less,female,2,IAP,0,3,1,0,1,
55,working class,6534,high school,10,strongly agree,oppose,not too happy,not at all sat,male,11,4,0,1,0,0,0,0
59,working class,87120,high school,12,agree,oppose,not too happy,more or less,male,4,5,0,3,0,0,1,0
60,working class,23595,high school,13,IAP,oppose,not too happy,not at all sat,female,7,IAP,1,2,1,0,0,
19,working class,39930,lt high school,10,strongly agree,favor,very happy,satisfied,male,6,2,0,4,0,0,1,1
48,working class,32670,high school,14,IAP,favor,not too happy,more or less,female,6,IAP,1,3,1,1,1,
27,working class,39930,high school,12,IAP,favor,pretty happy,more or less,male,8,IAP,1,3,0,1,1,
33,working class,39930,high school,12,agree,oppose,pretty happy,more or less,female,8,3,1,2,1,1,0,0
56,working class,17242.5,lt high school,11,agree,oppose,very happy,more or less,male,4,6,1,3,0,0,1,0
53,working class,19965,lt high school,9,strongly agree,oppose,not too happy,more or less,male,7,2,0,3,0,1,1,1
32,middle class,4719,high school,12,IAP,favor,pretty happy,more or less,male,8,IAP,0,2,0,0,0,
21,working class,17242.5,high school,13,IAP,oppose,pretty happy,more or less,male,2,IAP,1,3,0,0,1,
22,working class,15427.5,lt high school,5,disagree,favor,not too happy,more or less,female,7,1,0,2,1,0,0,1
40,working class,49005,high school,13,IAP,oppose,pretty happy,more or less,male,2,IAP,1,3,0,1,1,
22,middle class,59895,junior college,15,agree,favor,very happy,more or less,male,3,1,0,4,0,0,1,1
35,middle class,3267,graduate,16,strongly agree,oppose,pretty happy,more or less,female,1,1,0,4,1,1,1,1
